"OTU","Treatment","Day","log2FoldChange","p"
"OTU.141","13CXPS","14",0.11490838759082,0.889879371592242
"OTU.121","13CXPS","14",-0.565271597589769,0.999701555315382
"OTU.171","13CXPS","14",-0.0215635223885485,0.949414458599744
"OTU.155","13CXPS","14",-0.321918324313941,0.996970435022261
"OTU.113","13CXPS","14",-0.149049877063595,0.98208885263233
"OTU.978","13CXPS","14",0.186947701531822,0.837286710350387
"OTU.797","13CXPS","14",0.284477753744283,0.750698677561522
"OTU.153","13CXPS","14",0.0794826498017689,0.907592392068932
"OTU.4925","13CXPS","14",-0.4713782683893,0.999010795690381
"OTU.80","13CXPS","14",-0.0742229534742019,0.9702985359594
"OTU.93","13CXPS","14",0.401331039716326,0.622517315781633
"OTU.559","13CXPS","14",0.210361658097766,0.81851825845128
"OTU.106","13CXPS","14",0.16450462108176,0.856105213251291
"OTU.634","13CXPS","14",0.0970439239001906,0.89738370620521
"OTU.69","13CXPS","14",-0.0775033680344782,0.971546387487709
"OTU.216","13CXPS","14",-0.0364307374884998,0.954971363071608
"OTU.376","13CXPS","14",0.281530085073175,0.753628567936033
"OTU.277","13CXPS","14",-0.0875424160088067,0.97120960947305
"OTU.3388","13CXPS","14",-0.298449300201546,0.994198596262164
"OTU.360","13CXPS","14",-0.445454324464658,0.998707373042241
"OTU.1364","13CXPS","14",-0.0987879862705746,0.969988487773538
"OTU.275","13CXPS","14",-0.208165545481383,0.98705612574089
"OTU.4614","13CXPS","14",-0.141606812393585,0.978669789830683
"OTU.91","13CXPS","14",-0.597632305950294,0.999758587630543
"OTU.1535","13CXPS","14",0.230154368844459,0.801577504231826
"OTU.99","13CXPS","14",0.182073781299023,0.843065738736444
"OTU.145","13CXPS","14",-0.438897811067726,0.998463640012805
"OTU.5130","13CXPS","14",0.284809308689874,0.750367530529689
"OTU.697","13CXPS","14",0.0660190219406504,0.913540296706981
"OTU.2338","13CXPS","14",0.0746551945857162,0.914237596927203
"OTU.194","13CXPS","14",0.161189661840657,0.856297980427308
"OTU.1350","13CXPS","14",0.0828549520325102,0.904997256719385
"OTU.329","13CXPS","14",-0.137417211408822,0.97736649026546
"OTU.1230","13CXPS","14",0.261972490650088,0.772782681309811
"OTU.127","13CXPS","14",-0.405635148390991,0.997944816499965
"OTU.147","13CXPS","14",-0.373261250154511,0.997549172980598
"OTU.616","13CXPS","14",0.355126229499446,0.67543268091629
"OTU.4427","13CXPS","14",-0.0990572830101931,0.970185184392584
"OTU.419","13CXPS","14",0.0791866463370244,0.907560727636727
"OTU.220","13CXPS","14",-0.099485382872302,0.970201320764331
"OTU.5980","13CXPS","14",0.0660934330081786,0.915410290050457
"OTU.430","13CXPS","14",0.158596696315304,0.858141796350108
"OTU.72","13CXPS","14",-0.684493485878659,0.999931496219102
"OTU.570","13CXPS","14",-0.249589218141861,0.99081007398073
"OTU.1074","13CXPS","14",0.421955073905734,0.596872835252287
"OTU.60","13CXPS","14",-0.303794738596617,0.995358733619095
"OTU.159","13CXPS","14",0.41950576350342,0.607189028631663
"OTU.131","13CXPS","14",0.232182918030765,0.79980335912876
"OTU.3540","13CXPS","14",-0.45709268206421,0.998821444468786
"OTU.1274","13CXPS","14",0.0554146883933292,0.920695739220687
"OTU.107","13CXPS","14",0.867549721729611,0.119590315803409
"OTU.2379","13CXPS","14",0.470527432059844,0.53753969598915
"OTU.14","13CXPS","14",1.09975961832004,0.0180743468632213
"OTU.6203","13CXPS","14",0.468742259788436,0.543055086221721
"OTU.1186","13CXPS","14",0.0212523957394024,0.933682860222952
"OTU.511","13CXPS","14",0.0687026141689508,0.91217927985412
"OTU.925","13CXPS","14",0.160328781275691,0.856909577825251
"OTU.424","13CXPS","14",-0.0987811584570507,0.970154572447529
"OTU.865","13CXPS","14",-0.364546864928436,0.997011605786789
"OTU.822","13CXPS","14",0.258324231212326,0.776335978101089
"OTU.95","13CXPS","14",-0.63659105910937,0.999878375148616
"OTU.208","13CXPS","14",0.0652274627326972,0.913913349144685
"OTU.685","13CXPS","14",0.526469562013871,0.466881760607786
"OTU.1025","13CXPS","14",-0.113165493467452,0.974114323730276
"OTU.338","13CXPS","14",0.17898935515737,0.848602212054215
"OTU.305","13CXPS","14",0.00922015845324358,0.938769700814571
"OTU.294","13CXPS","14",-0.422646498172441,0.998225077096721
"OTU.648","13CXPS","14",0.00842663683998319,0.939163689445028
"OTU.650","13CXPS","14",-0.181874599113142,0.98553460818383
"OTU.763","13CXPS","14",-0.0332423742425814,0.953446332097218
"OTU.473","13CXPS","14",0.649004683815755,0.319938615446018
"OTU.476","13CXPS","14",0.488914929817974,0.513907463561802
"OTU.408","13CXPS","14",0.119581192999759,0.88480616108075
"OTU.767","13CXPS","14",0.281147532003234,0.754010604278628
"OTU.1135","13CXPS","14",0.434143464444963,0.582110201268989
"OTU.351","13CXPS","14",0.762656503472814,0.202543292145745
"OTU.217","13CXPS","14",1.00623384003471,0.0532152873056321
"OTU.356","13CXPS","14",0.55142351859013,0.435533880922466
"OTU.484","13CXPS","14",0.766060424014723,0.20151410935223
"OTU.285","13CXPS","14",0.389436450508983,0.635844632079199
"OTU.3196","13CXPS","14",0.528226510269838,0.464689150568445
"OTU.256","13CXPS","14",0.293657284660069,0.74288606067953
"OTU.619","13CXPS","14",0.184206977596975,0.839317468646883
"OTU.499","13CXPS","14",0.592394710895702,0.385814958746713
"OTU.427","13CXPS","14",0.544902679654014,0.443759657711804
"OTU.579","13CXPS","14",0.0669682155087273,0.913051837886025
"OTU.554","13CXPS","14",0.111520019594214,0.888722034579754
"OTU.721","13CXPS","14",0.208074293712882,0.820408690817276
"OTU.436","13CXPS","14",0.158227067538485,0.858409176266452
"OTU.410","13CXPS","14",0.26847836982095,0.769172446362162
"OTU.425","13CXPS","14",0.461587157813985,0.548002468017319
"OTU.1119","13CXPS","14",0.159928154642172,0.857200451980067
"OTU.1313","13CXPS","14",0.208610113526973,0.819966887795502
"OTU.313","13CXPS","14",0.330437058860284,0.708394574708922
"OTU.780","13CXPS","14",-0.103382750310269,0.971129988471299
"OTU.1154","13CXPS","14",0.583894633560881,0.396112282749864
"OTU.117","13CXPS","14",0.526464900714372,0.463946215903174
"OTU.1001","13CXPS","14",0.231675731771187,0.800254298174824
"OTU.455","13CXPS","14",0.11362721059907,0.891625935638635
"OTU.5580","13CXPS","14",0.0656988864405886,0.913708778188162
"OTU.4617","13CXPS","14",0.233385510713476,0.798738134972887
"OTU.547","13CXPS","14",0.773452841237992,0.195264932613088
"OTU.1586","13CXPS","14",-0.0973965706290021,0.969661976735752
"OTU.1362","13CXPS","14",0.210056091720041,0.818771517579678
"OTU.552","13CXPS","14",0.513104010254079,0.483407796495692
"OTU.1093","13CXPS","14",0.403981348669306,0.61847400200316
"OTU.363","13CXPS","14",0.771237258426706,0.196339589651945
"OTU.364","13CXPS","14",0.900299820790813,0.0946492924917938
"OTU.150","13CXPS","14",1.43301019222455,0.00102330197094065
"OTU.204","13CXPS","14",0.241066225266193,0.793485450641321
"OTU.468","13CXPS","14",0.290084852250983,0.746412766942011
"OTU.920","13CXPS","14",0.526125700599098,0.467311026000461
"OTU.600","13CXPS","14",0.20841217499964,0.820115078448086
"OTU.951","13CXPS","14",0.353719387747557,0.677019093591664
"OTU.553","13CXPS","14",0.139405069952127,0.871407110934095
"OTU.653","13CXPS","14",0.474149748565426,0.532352434569504
"OTU.1100","13CXPS","14",0.187454292056799,0.836863026281177
"OTU.467","13CXPS","14",0.461832942830502,0.548252871003265
"OTU.861","13CXPS","14",0.130757896904472,0.877149596391395
"OTU.354","13CXPS","14",0.605627475928431,0.363981604930903
"OTU.2494","13CXPS","14",0.710496609679113,0.254329673142258
"OTU.597","13CXPS","14",0.472970981676817,0.533826534656558
"OTU.359","13CXPS","14",0.283071519143635,0.752097638618375
"OTU.510","13CXPS","14",0.405874445035834,0.616207759097242
"OTU.466","13CXPS","14",0.324498725849116,0.709679925229045
"OTU.341","13CXPS","14",-0.10196738400003,0.970949531389492
"OTU.47","13CXPS","14",-0.0994466343768552,0.982195687228715
"OTU.173","13CXPS","14",-0.0997709430558282,0.970191206556222
"OTU.124","13CXPS","14",-0.450541885173073,0.999438028219596
"OTU.111","13CXPS","14",0.151590016518657,0.880310118520218
"OTU.211","13CXPS","14",-0.272245973619412,0.99356799384061
"OTU.540","13CXPS","14",-0.0926360844664891,0.976809355203164
"OTU.3988","13CXPS","14",-0.181426130435468,0.98416566495308
"OTU.1503","13CXPS","14",-0.180690245797116,0.984426895348748
"OTU.863","13CXPS","14",0.415325242624749,0.604876809927228
"OTU.108","13CXPS","14",-0.213738845861809,0.989501008316177
"OTU.2013","13CXPS","14",-0.597166826732606,0.999843324791945
"OTU.439","13CXPS","14",0.165355551303372,0.855853243245043
"OTU.118","13CXPS","14",-1.0384823803619,0.9999999801057
"OTU.5616","13CXPS","14",0.257339433811829,0.777202702681902
"OTU.328","13CXPS","14",-0.347616449470025,0.997754514032747
"OTU.168","13CXPS","14",0.0772251440943929,0.910915423921069
"OTU.178","13CXPS","14",-0.574734089205274,0.999822278085115
"OTU.3231","13CXPS","14",0.159074953523459,0.857804323520853
"OTU.332","13CXPS","14",-0.179847535484759,0.984818964974004
"OTU.4973","13CXPS","14",-0.395409388047218,0.998062522317139
"OTU.5706","13CXPS","14",-0.233335022402144,0.990512690245864
"OTU.253","13CXPS","14",-0.209341348819209,0.989677499575519
"OTU.146","13CXPS","14",-0.669343610014103,0.999952692692336
"OTU.128","13CXPS","14",-0.619232989564691,0.999867638106504
"OTU.3616","13CXPS","14",-0.448373925876761,0.998924689962055
"OTU.5953","13CXPS","14",-0.113576451734357,0.974930205099151
"OTU.5978","13CXPS","14",-0.502466964442761,0.999795400606776
"OTU.36","13CXPS","14",-0.689526082748686,0.999993977444479
"OTU.298","13CXPS","14",-0.101009176188206,0.970714873460748
"OTU.1800","13CXPS","14",-0.177786610105702,0.987682071041978
"OTU.536","13CXPS","14",-0.764756667769104,0.999994419362306
"OTU.1571","13CXPS","14",0.183954268138655,0.839554678234589
"OTU.413","13CXPS","14",-0.118050392637764,0.976297486266939
"OTU.44","13CXPS","14",-0.409231802099843,0.999254066613827
"OTU.52","13CXPS","14",-0.269353529034191,0.99511473579036
"OTU.1395","13CXPS","14",0.335368641321966,0.697425919274606
"OTU.55","13CXPS","14",-0.669574955189845,0.999991160641152
"OTU.2972","13CXPS","14",-0.0979586575188566,0.969791875102803
"OTU.1371","13CXPS","14",-0.66096168803394,0.999966794120776
"OTU.189","13CXPS","14",-0.335322221181124,0.997781036474359
"OTU.4283","13CXPS","14",-0.396059908572795,0.998518241603158
"OTU.595","13CXPS","14",0.0341542769801644,0.928251969592904
"OTU.2703","13CXPS","14",-0.121125759942072,0.976941202369596
"OTU.493","13CXPS","14",-0.323598954045066,0.996713025195124
"OTU.229","13CXPS","14",-0.68990680875713,0.999950781026378
"OTU.642","13CXPS","14",0.159582946647321,0.857452513474982
"OTU.67","13CXPS","14",-0.241703658951037,0.99440650727609
"OTU.4149","13CXPS","14",-0.0600236124297013,0.963409219334947
"OTU.5366","13CXPS","14",0.403242384046052,0.620329742991489
"OTU.375","13CXPS","14",-0.695933910897781,0.999974216513718
"OTU.174","13CXPS","14",-0.752355908909429,0.999975178597206
"OTU.1056","13CXPS","14",-0.0567102552502984,0.962964747189866
"OTU.289","13CXPS","14",-0.594846931351054,0.999815121447948
"OTU.1715","13CXPS","14",-0.420509235446114,0.999256328888924
"OTU.317","13CXPS","14",-0.0996182417110418,0.980703580119107
"OTU.51","13CXPS","14",-0.413285453726544,0.99997788647855
"OTU.5251","13CXPS","14",-0.710218196044343,0.999998493342743
"OTU.533","13CXPS","14",-0.0624541697496711,0.965321354885871
"OTU.5413","13CXPS","14",-0.319790936782616,0.995260756071595
"OTU.896","13CXPS","14",0.302483064125843,0.732530154940145
"OTU.1817","13CXPS","14",0.284759628687245,0.750420168474846
"OTU.5991","13CXPS","14",0.208826603923685,0.840026517031165
"OTU.97","13CXPS","14",-0.0729414595053984,0.975227173050214
"OTU.42","13CXPS","14",-0.287594046079093,0.999197570460433
"OTU.5094","13CXPS","14",0.208516760624048,0.82037512542717
"OTU.5261","13CXPS","14",-0.0819127680647944,0.973360940870797
"OTU.284","13CXPS","14",0.0384230736689996,0.943566580971119
"OTU.78","13CXPS","14",-0.245280621132857,0.998914771208482
"OTU.390","13CXPS","14",0.157944048509923,0.858609870612714
"OTU.249","13CXPS","14",-0.181486635170439,0.984982492289223
"OTU.785","13CXPS","14",0.185103158601652,0.838675715483696
"OTU.1278","13CXPS","14",0.3356512930095,0.697115710592566
"OTU.578","13CXPS","14",0.468899375439143,0.53890171273358
"OTU.706","13CXPS","14",0.142468628751839,0.870780446349993
"OTU.961","13CXPS","14",0.050542516090731,0.921440990913741
"OTU.283","13CXPS","14",0.070738589638217,0.913674026246498
"OTU.280","13CXPS","14",-0.313463192731226,0.995241374677623
"OTU.496","13CXPS","14",0.23278190078181,0.800128736029294
"OTU.922","13CXPS","14",0.232505740035695,0.799540277294116
"OTU.296","13CXPS","14",-0.143875234934688,0.97939180563042
"OTU.4736","13CXPS","14",0.26203598302167,0.772722288974626
"OTU.799","13CXPS","14",-0.15130653438006,0.981024422832951
"OTU.645","13CXPS","14",-0.144579380790844,0.979399547501924
"OTU.716","13CXPS","14",0.0682688079551546,0.912384470706971
"OTU.323","13CXPS","14",-0.157717854671445,0.98326840088469
"OTU.402","13CXPS","14",0.204704388456066,0.82337683078941
"OTU.2301","13CXPS","14",0.260760219748825,0.777587274624507
"OTU.3507","13CXPS","14",0.105823944728539,0.893719355190158
"OTU.3","13CXPS","14",0.670266597944617,0.2765727994176
"OTU.4743","13CXPS","14",0.0226078781912443,0.986876341401343
"OTU.464","13CXPS","14",0.938887851487688,0.0836851398710778
"OTU.9","13CXPS","14",0.304456032022166,0.786118075358747
"OTU.8","13CXPS","14",0.699534921483373,0.188778066636194
"OTU.4121","13CXPS","14",-0.651070681042391,0.999940759801608
"OTU.4390","13CXPS","14",-0.344337141464089,0.996210455019989
"OTU.1623","13CXPS","14",-0.66372252369463,0.999966712309425
"OTU.7","13CXPS","14",-0.399180390720659,0.998438829851482
"OTU.163","13CXPS","14",0.159196786052496,0.857725699383052
"OTU.2040","13CXPS","14",0.428617457762178,0.588849989310539
"OTU.361","13CXPS","14",0.249380027517406,0.784586937198037
"OTU.267","13CXPS","14",0.261708653434421,0.773032796942095
"OTU.1553","13CXPS","14",0.336714082841077,0.695949135294806
"OTU.57","13CXPS","14",1.98469347339015,1.19212775360254e-07
"OTU.584","13CXPS","14",0.355741625947241,0.674728746382508
"OTU.316","13CXPS","14",0.0669085733822919,0.913099996545332
"OTU.184","13CXPS","14",0.477074110625849,0.528723045282813
"OTU.387","13CXPS","14",0.047450725879606,0.922659111987114
"OTU.654","13CXPS","14",0.260264434926458,0.774399120726318
"OTU.2200","13CXPS","14",0.232494711927884,0.799533711122294
"OTU.1479","13CXPS","14",0.262812696505959,0.771984623626872
"OTU.1208","13CXPS","14",-0.0127199201463414,0.946288486243884
"OTU.481","13CXPS","14",0.0636835178951167,0.914659213298135
"OTU.1144","13CXPS","14",0.185848617436361,0.838100486882865
"OTU.671","13CXPS","14",0.00618924847995076,0.939918918207665
"OTU.286","13CXPS","14",-0.276692962089109,0.994490456670246
"OTU.757","13CXPS","14",0.0221593338372554,0.933290635898844
"OTU.230","13CXPS","14",0.187140457258555,0.837121788960907
"OTU.777","13CXPS","14",0.140559755698003,0.870661847187907
"OTU.793","13CXPS","14",0.0338622304466776,0.928396071485554
"OTU.190","13CXPS","14",-0.448270523746997,0.998828202665254
"OTU.139","13CXPS","14",-0.312729760609129,0.996221429659147
"OTU.538","13CXPS","14",0.112891609775032,0.887900993083751
"OTU.281","13CXPS","14",0.015628975456055,0.939335158721
"OTU.856","13CXPS","14",0.132481646177895,0.876042651597881
"OTU.736","13CXPS","14",0.37269074520092,0.655570030546416
"OTU.806","13CXPS","14",-0.178511177388827,0.983793793103004
"OTU.1140","13CXPS","14",-0.137150843124835,0.977324430422773
"OTU.374","13CXPS","14",0.419346172272595,0.600043866754226
"OTU.388","13CXPS","14",0.185713227150714,0.839341813870911
"OTU.85","13CXPS","14",-1.04916564431512,0.999999999787316
"OTU.509","13CXPS","14",0.39051579897775,0.634570157119932
"OTU.195","13CXPS","14",0.000265067676249081,0.945754775984374
"OTU.1291","13CXPS","14",0.223174184924073,0.843878673400148
"OTU.437","13CXPS","14",-0.424896345921819,0.998970685641752
"OTU.1280","13CXPS","14",0.581100292104839,0.397170568489883
"OTU.224","13CXPS","14",-0.0687826131743583,0.963700408530756
"OTU.535","13CXPS","14",0.461231352316379,0.548444983388318
"OTU.180","13CXPS","14",0.145889812800208,0.870157497846495
"OTU.687","13CXPS","14",0.259213931347097,0.775390093097349
"OTU.1271","13CXPS","14",0.0629326870818895,0.915045632237395
"OTU.842","13CXPS","14",0.109567805541825,0.889877910619975
"OTU.56","13CXPS","14",-0.308156557689519,0.998784478461867
"OTU.596","13CXPS","14",0.334061441054711,0.698857698258299
"OTU.337","13CXPS","14",-0.100855152877983,0.974329268775705
"OTU.343","13CXPS","14",-0.00238507798389256,0.943947485062363
"OTU.457","13CXPS","14",0.227224542445024,0.80743167402444
"OTU.708","13CXPS","14",-0.179083392585147,0.983757263927617
"OTU.831","13CXPS","14",0.20954568119358,0.819194049700893
"OTU.362","13CXPS","14",-0.246204206603424,0.991459446079016
"OTU.717","13CXPS","14",-0.0525068397646467,0.958606484472934
"OTU.674","13CXPS","14",0.0239159512998837,0.932548131785593
"OTU.2048","13CXPS","14",0.387571413534941,0.638043465017529
"OTU.723","13CXPS","14",0.0438614691110153,0.92410269961149
"OTU.318","13CXPS","14",0.0286700228937352,0.940580096405801
"OTU.378","13CXPS","14",-0.215878776995588,0.987955907633582
"OTU.501","13CXPS","14",0.279939502783982,0.755201173012198
"OTU.112","13CXPS","14",-0.177868158149292,0.987176655330747
"OTU.226","13CXPS","14",0.162016660545985,0.858047068059815
"OTU.258","13CXPS","14",0.658676028681943,0.307656628693795
"OTU.733","13CXPS","14",0.0468890671409758,0.922853352792976
"OTU.35","13CXPS","14",-0.750137032931881,0.999969305016294
"OTU.858","13CXPS","14",0.282163766788612,0.752998480471784
"OTU.556","13CXPS","14",0.0927820209807755,0.899801253935959
"OTU.1043","13CXPS","14",0.130623292841068,0.87723575790791
"OTU.428","13CXPS","14",0.301437438036642,0.733624472016116
"OTU.431","13CXPS","14",0.0944491814932472,0.898945521820582
"OTU.433","13CXPS","14",0.162524739433149,0.855877055075156
"OTU.409","13CXPS","14",-0.285433759562061,0.993491232366387
"OTU.300","13CXPS","14",-0.180476499622531,0.98424330194588
"OTU.1529","13CXPS","14",0.395876632276312,0.628964278384794
"OTU.187","13CXPS","14",0.207226988380762,0.825894969772558
"OTU.542","13CXPS","14",-0.146390869506733,0.98006738885281
"OTU.557","13CXPS","14",0.479880362092094,0.525210514561087
"OTU.1184","13CXPS","14",0.335096904122075,0.697723412049568
"OTU.792","13CXPS","14",-0.0578432538100668,0.960072839868568
"OTU.743","13CXPS","14",0.0933157432922441,0.899485919347605
"OTU.271","13CXPS","14",0.124853411162551,0.883021079836478
"OTU.567","13CXPS","14",0.0218502042853104,0.933484245654224
"OTU.331","13CXPS","14",0.0925519446319342,0.899899161025805
"OTU.1386","13CXPS","14",0.389773055073537,0.635447336521202
"OTU.682","13CXPS","14",0.233335392821114,0.798801320071716
"OTU.1191","13CXPS","14",0.185026029589683,0.83876666174231
"OTU.788","13CXPS","14",0.349204827550888,0.682083948336173
"OTU.6204","13CXPS","14",-0.309171025990644,0.994927979389037
"OTU.521","13CXPS","14",0.461751960052108,0.547797540466913
"OTU.1823","13CXPS","14",0.390383546737103,0.634726393149891
"OTU.149","13CXPS","14",0.240629130421852,0.813756257704777
