"","p.value.13CCPS","p.value.13CXPS","OTU","Day"
"14648","0.0066",NA,"OTU.3103","7"
"14649","0.1568",NA,"OTU.3318","7"
"14650","0.2193","0.2801","OTU.3443","7"
"14651",NA,NA,"OTU.3559","7"
"14652",NA,NA,"OTU.4360","7"
"14653",NA,NA,"OTU.4826","7"
"14654",NA,NA,"OTU.4854","7"
"14655",NA,NA,"OTU.5090","7"
"14656","0.4614",NA,"OTU.6150","7"
"14657","0.5002","0.4417","OTU.628","7"
"14658","0.3483","0.9868","OTU.902","7"
"14659","0.3959","0.8186","OTU.2820","7"
"14660","0.5313","0.2991","OTU.673","7"
"14661","0.1176","0.5443","OTU.1054","7"
"14662","0.2077",NA,"OTU.1350","7"
"14663",NA,"0.7972","OTU.2223","7"
"14664",NA,NA,"OTU.2664","7"
"14665",NA,NA,"OTU.2893","7"
"14666",NA,NA,"OTU.3641","7"
"14667","0.1682","0.5564","OTU.882","7"
"14668","0.6768","0.8067","OTU.1120","7"
"14669","0.452","0.8308","OTU.1300","7"
"14670","0.6961","0.5001","OTU.1860","7"
"14671","0.3189",NA,"OTU.3059","7"
"14672",NA,NA,"OTU.5271","7"
"14673","0.286","0.8172","OTU.844","7"
"14674","0.8207","0.8855","OTU.879","7"
"14675",NA,NA,"OTU.3709","7"
"14676","0.8107","0.8396","OTU.1059","7"
"14677","0.7633","0.9791","OTU.1134","7"
"14678","0.9732",NA,"OTU.1138","7"
"14679","0.8091","0.6413","OTU.1180","7"
"14680","0.8652","0.7331","OTU.1244","7"
"14681","0.6945","0.762","OTU.1261","7"
"14682",NA,NA,"OTU.1402","7"
"14683","0.5873","0.4078","OTU.1485","7"
"14684",NA,NA,"OTU.1548","7"
"14685","0.2664","0.0341","OTU.1622","7"
"14686",NA,NA,"OTU.1642","7"
"14687","0.7758",NA,"OTU.1707","7"
"14688",NA,NA,"OTU.1997","7"
"14689",NA,NA,"OTU.2045","7"
"14690",NA,NA,"OTU.2106","7"
"14691",NA,NA,"OTU.2193","7"
"14692","0.8181","0.9238","OTU.2275","7"
"14693","0.3159","0.2349","OTU.2355","7"
"14694","0.7483","0.6029","OTU.2356","7"
"14695",NA,"0.4809","OTU.2405","7"
"14696",NA,NA,"OTU.2417","7"
"14697",NA,NA,"OTU.2492","7"
"14698","0.3686","0.8865","OTU.2501","7"
"14699","0.4994","0.8144","OTU.2600","7"
"14700",NA,NA,"OTU.2666","7"
"14701","0.5122","0.7887","OTU.2878","7"
"14702","0.5312","0.4056","OTU.3260","7"
"14703","0.6645","0.8676","OTU.3382","7"
"14704",NA,NA,"OTU.3494","7"
"14705","0.5724","0.6771","OTU.3519","7"
"14706",NA,NA,"OTU.3715","7"
"14707",NA,NA,"OTU.3828","7"
"14708",NA,NA,"OTU.3829","7"
"14709",NA,NA,"OTU.3980","7"
"14710","0.9279","0.8254","OTU.4077","7"
"14711","0.6448",NA,"OTU.4679","7"
"14712",NA,NA,"OTU.4850","7"
"14713",NA,NA,"OTU.4953","7"
"14714",NA,NA,"OTU.4976","7"
"14715",NA,NA,"OTU.5602","7"
"14716","0.3263",NA,"OTU.6062","7"
"14717",NA,NA,"OTU.6219","7"
"14718","0.5683","0.7192","OTU.933","7"
"14719","0.2349","0.1695","OTU.952","7"
"14720","0.7392","0.9865","OTU.994","7"
"14721","0.1946","0.9757","OTU.1152","7"
"14722",NA,NA,"OTU.1206","7"
"14723","5e-04","0.6066","OTU.1226","7"
"14724","0.0246","0.6037","OTU.1284","7"
"14725","0.1388","0.768","OTU.1390","7"
"14726","0.0285","0.1673","OTU.1501","7"
"14727","0.297","0.6625","OTU.1660","7"
"14728","0.3031","0.9189","OTU.1886","7"
"14729","0.1572",NA,"OTU.2100","7"
"14730","0.0416","0.2589","OTU.2330","7"
"14731","0.1226","0.717","OTU.2639","7"
"14732",NA,NA,"OTU.2665","7"
"14733",NA,NA,"OTU.2690","7"
"14734",NA,NA,"OTU.2738","7"
"14735",NA,NA,"OTU.2848","7"
"14736","0.3186",NA,"OTU.2855","7"
"14737","0.3819","0.9024","OTU.2864","7"
"14738","0.0307",NA,"OTU.2996","7"
"14739",NA,NA,"OTU.3303","7"
"14740",NA,NA,"OTU.3611","7"
"14741","0.0742",NA,"OTU.4177","7"
"14742","0.1285","0.7801","OTU.4354","7"
"14743","0.1077","0.6566","OTU.4421","7"
"14744","0.1604","0.6212","OTU.5229","7"
"14745",NA,NA,"OTU.6084","7"
"14746","0.0231","0.1639","OTU.6115","7"
"14747","0.0229","0.5927","OTU.637","7"
"14748","0.309","0.4996","OTU.1636","7"
"14749",NA,NA,"OTU.4434","7"
"14750",NA,NA,"OTU.1871","7"
"14751",NA,NA,"OTU.2019","7"
"14752",NA,NA,"OTU.2315","7"
"14753",NA,NA,"OTU.2563","7"
"14754","0.701","0.2294","OTU.1325","7"
"14755",NA,NA,"OTU.1319","7"
"14756","0.7187","0.8234","OTU.1043","7"
"14757","0.1401","0.5521","OTU.3952","7"
"14758","0.8055","0.7316","OTU.5372","7"
"14759","0.0566","0.6186","OTU.1359","7"
"14760","0.1503",NA,"OTU.1528","7"
"14761","0.9815","0.9018","OTU.1551","7"
"14762","0.6884","0.67","OTU.1767","7"
"14763","0.433","0.8247","OTU.1784","7"
"14764","0.6262","0.6422","OTU.1812","7"
"14765","0.2973","0.5882","OTU.1938","7"
"14766",NA,NA,"OTU.2420","7"
"14767","0.6379","0.7678","OTU.2859","7"
"14768","0.9233",NA,"OTU.3209","7"
"14769",NA,NA,"OTU.3763","7"
"14770","0.7316",NA,"OTU.4682","7"
"14771",NA,NA,"OTU.5527","7"
"14772",NA,NA,"OTU.5979","7"
"14773","0.435","0.3832","OTU.6202","7"
"14774",NA,NA,"OTU.3006","7"
"14775","0.2234","0.2194","OTU.729","7"
"14776",NA,NA,"OTU.4548","7"
"14777","0.8513","0.1982","OTU.747","7"
"14778","0.6047","0.2831","OTU.5888","7"
"14779","0.0082","0.0747","OTU.728","7"
"14780","0.9063","0.6383","OTU.1092","7"
"14781","0.891","0.9298","OTU.1205","7"
"14782","0.7456","0.8719","OTU.1251","7"
"14783","0.0485","0.6249","OTU.1363","7"
"14784","0.8743","0.4015","OTU.1522","7"
"14785","0.9525","0.8876","OTU.1545","7"
"14786",NA,NA,"OTU.1615","7"
"14787","0.5638","0.0951","OTU.1711","7"
"14788",NA,NA,"OTU.1758","7"
"14789","0.2969","0.6828","OTU.1793","7"
"14790","0.2785","0.3092","OTU.1885","7"
"14791",NA,"0.6643","OTU.2010","7"
"14792","0.6559","0.5537","OTU.2032","7"
"14793","0.6324","0.9189","OTU.2123","7"
"14794",NA,NA,"OTU.2188","7"
"14795","0.7949","0.8031","OTU.2264","7"
"14796",NA,NA,"OTU.2506","7"
"14797","0.8482",NA,"OTU.2539","7"
"14798",NA,"0.5628","OTU.2717","7"
"14799",NA,NA,"OTU.2914","7"
"14800",NA,NA,"OTU.2981","7"
"14801","0.6919",NA,"OTU.3350","7"
"14802",NA,NA,"OTU.3497","7"
"14803",NA,NA,"OTU.3888","7"
"14804",NA,NA,"OTU.4260","7"
"14805",NA,NA,"OTU.4414","7"
"14806",NA,NA,"OTU.4609","7"
"14807",NA,NA,"OTU.4882","7"
"14808","0.2836",NA,"OTU.5160","7"
"14809",NA,NA,"OTU.5703","7"
"14810",NA,NA,"OTU.6215","7"
"14811","0.2999","0.2546","OTU.661","7"
"14812","0.3589","0.8763","OTU.1047","7"
"14813","0.9392","0.8227","OTU.1297","7"
"14814","0.5369","0.5847","OTU.1446","7"
"14815",NA,NA,"OTU.1527","7"
"14816","0.6418","0.4987","OTU.1872","7"
"14817","0.9355","0.7793","OTU.1915","7"
"14818","0.7252",NA,"OTU.1935","7"
"14819","0.5253","0.4546","OTU.1993","7"
"14820","0.4628","0.8677","OTU.2130","7"
"14821",NA,NA,"OTU.2137","7"
"14822",NA,"0.44","OTU.2205","7"
"14823",NA,"0.3359","OTU.2259","7"
"14824","0.8935","0.6974","OTU.2353","7"
"14825",NA,NA,"OTU.2360","7"
"14826",NA,NA,"OTU.2453","7"
"14827","0.7936","0.7144","OTU.2628","7"
"14828","0.3968","0.9012","OTU.2649","7"
"14829","0.9816","0.7409","OTU.2806","7"
"14830","0.8278","0.1701","OTU.2821","7"
"14831",NA,NA,"OTU.3297","7"
"14832",NA,NA,"OTU.3529","7"
"14833",NA,NA,"OTU.4147","7"
"14834",NA,NA,"OTU.4371","7"
"14835",NA,NA,"OTU.4413","7"
"14836",NA,NA,"OTU.5100","7"
"14837",NA,NA,"OTU.5258","7"
"14838","0.4421","0.4715","OTU.5952","7"
"14839",NA,NA,"OTU.6086","7"
"14840","0.1879","0.4343","OTU.625","7"
"14841","0.5818","0.208","OTU.910","7"
"14842","0.3162","0.6821","OTU.1438","7"
"14843",NA,NA,"OTU.1500","7"
"14844","0.0528","0.3713","OTU.1343","7"
"14845","0.6275","0.9591","OTU.1475","7"
"14846",NA,"0.4903","OTU.1876","7"
"14847","0.857","0.4399","OTU.829","7"
"14848","0.3081","0.9085","OTU.866","7"
"14849",NA,NA,"OTU.1752","7"
"14850","0.5727","0.0192","OTU.2535","7"
"14851",NA,NA,"OTU.3418","7"
"14852","0.2902",NA,"OTU.5010","7"
"14853",NA,NA,"OTU.5146","7"
"14854",NA,NA,"OTU.5544","7"
"14855","0.7982","0.1327","OTU.5823","7"
"14856",NA,NA,"OTU.6178","7"
"14857","0.519","0.6834","OTU.5431","7"
"14858","0.0612","0.1354","OTU.818","7"
"14859","0.7289","0.8432","OTU.477","7"
"14860","0.1255","0.4969","OTU.1362","7"
"14861","0.8628",NA,"OTU.1419","7"
"14862",NA,NA,"OTU.1803","7"
"14863",NA,"0.9533","OTU.1914","7"
"14864","0.5765","0.1597","OTU.2014","7"
"14865",NA,NA,"OTU.3218","7"
"14866",NA,NA,"OTU.3319","7"
"14867",NA,NA,"OTU.3690","7"
"14868",NA,NA,"OTU.5353","7"
"14869","0.4549","0.587","OTU.1433","7"
"14870",NA,NA,"OTU.1984","7"
"14871","0.7629","0.1258","OTU.1027","7"
"14872","0.3583","0.4977","OTU.1301","7"
"14873","0.4109","0.6518","OTU.1389","7"
"14874","0.8143","0.8752","OTU.1687","7"
"14875","0.4041","0.5768","OTU.1835","7"
"14876",NA,NA,"OTU.1920","7"
"14877","0.9174",NA,"OTU.2314","7"
"14878",NA,NA,"OTU.3061","7"
"14879",NA,NA,"OTU.3779","7"
"14880","0.4177","0.803","OTU.4497","7"
"14881","0.0662",NA,"OTU.1376","7"
"14882",NA,NA,"OTU.3679","7"
"14883",NA,NA,"OTU.1981","7"
"14884","0.9954","0.8477","OTU.1108","7"
"14885","0.2435",NA,"OTU.1372","7"
"14886",NA,"0.6975","OTU.1532","7"
"14887","0.4727","0.1237","OTU.1570","7"
"14888","0.233",NA,"OTU.1600","7"
"14889",NA,NA,"OTU.1647","7"
"14890","0.7214",NA,"OTU.1654","7"
"14891",NA,NA,"OTU.1760","7"
"14892",NA,"0.6191","OTU.2069","7"
"14893",NA,NA,"OTU.2260","7"
"14894",NA,NA,"OTU.2298","7"
"14895","0.7856","0.3179","OTU.2481","7"
"14896",NA,NA,"OTU.3189","7"
"14897",NA,NA,"OTU.3199","7"
"14898",NA,NA,"OTU.3274","7"
"14899",NA,NA,"OTU.3399","7"
"14900","0.7673","0.8265","OTU.4137","7"
"14901",NA,NA,"OTU.4556","7"
"14902",NA,NA,"OTU.4768","7"
"14903",NA,NA,"OTU.4971","7"
"14904",NA,NA,"OTU.5492","7"
"14905",NA,NA,"OTU.5745","7"
"14906","0.5207","0.209","OTU.2450","7"
"14907",NA,NA,"OTU.2608","7"
"14908",NA,NA,"OTU.2770","7"
"14909","0.9656",NA,"OTU.2179","7"
"14910",NA,NA,"OTU.5019","7"
"14911","0.1868","0.1776","OTU.1115","7"
"14912","0.59","0.5953","OTU.1447","7"
"14913","0.1591","0.709","OTU.1605","7"
"14914","0.3381",NA,"OTU.1643","7"
"14915",NA,NA,"OTU.2049","7"
"14916",NA,NA,"OTU.2856","7"
"14917",NA,NA,"OTU.4385","7"
"14918","0.7447","0.7538","OTU.1661","7"
"14919",NA,NA,"OTU.1604","7"
"14920","0.2997","0.271","OTU.1813","7"
"14921",NA,NA,"OTU.4255","7"
"14922","0.6322",NA,"OTU.1140","7"
"14923","0.899","0.6664","OTU.1215","7"
"14924","0.3141","0.5073","OTU.1550","7"
"14925",NA,NA,"OTU.1720","7"
"14926","0.8561","0.4622","OTU.1947","7"
"14927",NA,NA,"OTU.3346","7"
"14928","0.1856","0.4816","OTU.4344","7"
"14929",NA,NA,"OTU.5502","7"
"14930",NA,NA,"OTU.5567","7"
"14931",NA,NA,"OTU.5620","7"
"14932",NA,NA,"OTU.5995","7"
"14933","0.7495","0.0984","OTU.927","7"
"14934","0.9876","0.9902","OTU.1407","7"
"14935","0.9503","0.9684","OTU.1451","7"
"14936","0.7812",NA,"OTU.4870","7"
"14937","0.5019","0.6294","OTU.916","7"
"14938",NA,"0.9576","OTU.2469","7"
"14939",NA,NA,"OTU.3523","7"
"14940","0.5986","0.6385","OTU.1799","7"
"14941","0.2443","0.0361","OTU.1130","7"
"14942",NA,NA,"OTU.5611","7"
"14943","0.9822","0.8345","OTU.750","7"
"14944","0.466","0.1576","OTU.874","7"
"14945",NA,NA,"OTU.2681","7"
"14946","0.9194","0.9813","OTU.1971","7"
"14947","0.7403",NA,"OTU.2261","7"
"14948","0.8235",NA,"OTU.2814","7"
"14949",NA,NA,"OTU.3295","7"
"14950",NA,NA,"OTU.5266","7"
"14951",NA,NA,"OTU.2103","7"
"14952","0.9889",NA,"OTU.2375","7"
"14953",NA,NA,"OTU.2575","7"
"14954","0.105","0.327","OTU.4172","7"
"14955",NA,NA,"OTU.4292","7"
"14956",NA,NA,"OTU.4368","7"
"14957",NA,NA,"OTU.5044","7"
"14958","0.711","0.7733","OTU.1713","7"
"14959","0.7673","0.8478","OTU.3335","7"
"14960","0.9593","0.9906","OTU.4440","7"
"14961","0.6021",NA,"OTU.1788","7"
"14962","0.2611","0.2995","OTU.1904","7"
"14963",NA,NA,"OTU.2508","7"
"14964",NA,NA,"OTU.3210","7"
"14965",NA,NA,"OTU.3728","7"
"14966","0.0792",NA,"OTU.4124","7"
"14967","0.4088",NA,"OTU.2787","7"
"14968",NA,"0.9003","OTU.1103","7"
"14969","0.5438","0.6731","OTU.1172","7"
"14970",NA,"0.6923","OTU.1194","7"
"14971","0.9473","0.9312","OTU.1240","7"
"14972","0.1775",NA,"OTU.1303","7"
"14973","0.0915","0.4958","OTU.1639","7"
"14974","0.3427","0.2119","OTU.1831","7"
"14975","0.8868",NA,"OTU.2021","7"
"14976","0.6954","0.8265","OTU.2180","7"
"14977",NA,NA,"OTU.2340","7"
"14978","0.7039",NA,"OTU.2648","7"
"14979","0.5661","0.6554","OTU.2775","7"
"14980",NA,NA,"OTU.2884","7"
"14981",NA,NA,"OTU.2915","7"
"14982",NA,NA,"OTU.3041","7"
"14983",NA,NA,"OTU.3311","7"
"14984","0.6784",NA,"OTU.3891","7"
"14985","0.5782","0.5032","OTU.4402","7"
"14986",NA,NA,"OTU.5374","7"
"14987",NA,NA,"OTU.6177","7"
"14988","0.7683","0.8187","OTU.1063","7"
"14989","0.8265","0.5971","OTU.1079","7"
"14990","0.1139","0.4202","OTU.1095","7"
"14991","0.6042","0.9365","OTU.1218","7"
"14992","0.2068","0.8198","OTU.1237","7"
"14993","0.1083",NA,"OTU.1311","7"
"14994","0.3769","0.3287","OTU.1380","7"
"14995","0.1446","0.4782","OTU.1425","7"
"14996","0.4335","0.891","OTU.1464","7"
"14997","0.8846","0.9386","OTU.1552","7"
"14998","0.5223","0.1407","OTU.1583","7"
"14999","0.3942","0.6057","OTU.1714","7"
"15000","0.56","0.3076","OTU.1801","7"
"15001","0.8235","0.76","OTU.1840","7"
"15002","0.5465","0.5942","OTU.1893","7"
"15003","0.9722",NA,"OTU.1908","7"
"15004","0.9362","0.888","OTU.1926","7"
"15005",NA,NA,"OTU.1942","7"
"15006","0.665","0.7651","OTU.1986","7"
"15007","0.7543","0.1684","OTU.1990","7"
"15008","0.6335","0.5589","OTU.1991","7"
"15009","0.6857","0.8626","OTU.2080","7"
"15010","0.164","0.0121","OTU.2181","7"
"15011","0.6917",NA,"OTU.2249","7"
"15012",NA,NA,"OTU.2290","7"
"15013","0.5709","0.7318","OTU.2440","7"
"15014",NA,NA,"OTU.2477","7"
"15015",NA,NA,"OTU.2598","7"
"15016","0.1697","0.7415","OTU.2995","7"
"15017",NA,NA,"OTU.2997","7"
"15018",NA,"0.4958","OTU.3066","7"
"15019","0.9037","0.9651","OTU.3206","7"
"15020","0.7928","0.8856","OTU.3241","7"
"15021","0.6292","0.5314","OTU.3390","7"
"15022",NA,NA,"OTU.3525","7"
"15023",NA,NA,"OTU.3543","7"
"15024",NA,NA,"OTU.3730","7"
"15025",NA,NA,"OTU.3925","7"
"15026","0.3937","0.6012","OTU.4054","7"
"15027",NA,NA,"OTU.4074","7"
"15028",NA,NA,"OTU.4845","7"
"15029",NA,NA,"OTU.5101","7"
"15030",NA,NA,"OTU.5193","7"
"15031",NA,NA,"OTU.5384","7"
"15032",NA,NA,"OTU.5585","7"
"15033",NA,NA,"OTU.5967","7"
"15034","0.7308","0.9764","OTU.603","7"
"15035",NA,"0.3381","OTU.2155","7"
"15036","0.1418","0.1506","OTU.4489","7"
"15037","0.382","0.4421","OTU.1010","7"
"15038","0.4638","0.4848","OTU.1058","7"
"15039","0.2711","0.9222","OTU.1231","7"
"15040","0.9582","0.2012","OTU.1308","7"
"15041","0.4712","0.7719","OTU.1330","7"
"15042","0.4645","0.2786","OTU.1459","7"
"15043",NA,"0.6296","OTU.1469","7"
"15044",NA,NA,"OTU.1524","7"
"15045",NA,"0.9129","OTU.1546","7"
"15046",NA,NA,"OTU.1556","7"
"15047","0.8765","0.7704","OTU.1625","7"
"15048","0.9969","0.9631","OTU.1708","7"
"15049","0.9296","0.3671","OTU.1891","7"
"15050","0.638",NA,"OTU.2061","7"
"15051","0.6141","0.7308","OTU.2154","7"
"15052",NA,NA,"OTU.2227","7"
"15053","0.9129",NA,"OTU.2239","7"
"15054",NA,"0.9225","OTU.2411","7"
"15055","0.7668","0.4404","OTU.2489","7"
"15056",NA,NA,"OTU.2590","7"
"15057",NA,"0.7835","OTU.2889","7"
"15058","0.5423",NA,"OTU.2898","7"
"15059","0.5686",NA,"OTU.3073","7"
"15060",NA,"0.4268","OTU.3136","7"
"15061",NA,NA,"OTU.3167","7"
"15062",NA,NA,"OTU.3581","7"
"15063",NA,NA,"OTU.3703","7"
"15064",NA,NA,"OTU.3901","7"
"15065",NA,NA,"OTU.3934","7"
"15066","0.164","0.0829","OTU.4302","7"
"15067",NA,NA,"OTU.4725","7"
"15068",NA,NA,"OTU.5905","7"
"15069",NA,NA,"OTU.6079","7"
"15070",NA,NA,"OTU.6206","7"
"15071",NA,NA,"OTU.1898","7"
"15072",NA,NA,"OTU.2224","7"
"15073","0.4097","0.6314","OTU.3791","7"
"15074",NA,NA,"OTU.4010","7"
"15075",NA,NA,"OTU.4993","7"
"15076",NA,NA,"OTU.4839","7"
"15077","0.6152","0.6303","OTU.6131","7"
"15078","0.5281","0.6185","OTU.1098","7"
"15079","0.7064","0.9067","OTU.1508","7"
"15080","0.5889",NA,"OTU.5399","7"
"15081","0.7002","0.821","OTU.707","7"
"15082","0.5989","0.9907","OTU.1759","7"
"15083",NA,NA,"OTU.3119","7"
"15084",NA,NA,"OTU.3172","7"
"15085","0.0939","0.0122","OTU.1057","7"
"15086","0.7562","0.8282","OTU.1488","7"
"15087",NA,"0.2734","OTU.1632","7"
"15088","0.7655","0.6618","OTU.1664","7"
"15089","0.5286",NA,"OTU.1863","7"
"15090","0.1367","0.0681","OTU.1884","7"
"15091","0.8098","0.8797","OTU.1989","7"
"15092","0.2915","0.1803","OTU.2083","7"
"15093",NA,NA,"OTU.2119","7"
"15094","0.8655","0.1175","OTU.2122","7"
"15095","0.8599",NA,"OTU.2149","7"
"15096","0.651",NA,"OTU.2328","7"
"15097",NA,"0.8347","OTU.2344","7"
"15098","0.6339","0.3991","OTU.2435","7"
"15099",NA,NA,"OTU.2516","7"
"15100",NA,NA,"OTU.2617","7"
"15101",NA,NA,"OTU.2753","7"
"15102",NA,NA,"OTU.2899","7"
"15103",NA,NA,"OTU.3092","7"
"15104",NA,NA,"OTU.3118","7"
"15105",NA,NA,"OTU.3280","7"
"15106",NA,NA,"OTU.3380","7"
"15107",NA,NA,"OTU.3430","7"
"15108",NA,NA,"OTU.3628","7"
"15109",NA,NA,"OTU.3673","7"
"15110",NA,NA,"OTU.3712","7"
"15111",NA,NA,"OTU.3800","7"
"15112",NA,NA,"OTU.3809","7"
"15113",NA,NA,"OTU.3815","7"
"15114","0.9714","0.8222","OTU.3894","7"
"15115","0.9889","0.4545","OTU.3965","7"
"15116",NA,NA,"OTU.4988","7"
"15117","0.3383","0.6131","OTU.5025","7"
"15118",NA,"0.0315","OTU.5288","7"
"15119",NA,NA,"OTU.5536","7"
"15120",NA,NA,"OTU.5813","7"
"15121","0.0297",NA,"OTU.6220","7"
"15122","0.1925","0.4536","OTU.734","7"
"15123","0.9567","0.8332","OTU.1002","7"
"15124","0.49","0.073","OTU.2615","7"
"15125",NA,NA,"OTU.4745","7"
"15126",NA,NA,"OTU.5136","7"
"15127","0.8572",NA,"OTU.5308","7"
"15128","0.6659","0.4347","OTU.1104","7"
"15129","0.177","0.1707","OTU.4334","7"
"15130","0.9313","0.9007","OTU.2003","7"
"15131",NA,NA,"OTU.2662","7"
"15132",NA,NA,"OTU.3301","7"
"15133",NA,NA,"OTU.3808","7"
"15134",NA,NA,"OTU.5765","7"
"15135","0.9338","0.9715","OTU.975","7"
"15136","0.8845","0.7346","OTU.1064","7"
"15137","0.7835","0.8829","OTU.925","7"
"15138","0.1833","0.6148","OTU.2457","7"
"15139","0.7934","0.9151","OTU.1591","7"
"15140","0.8881","0.9133","OTU.1848","7"
"15141","0.8069","0.684","OTU.2500","7"
"15142","0.9084","0.9641","OTU.568","7"
"15143","0.8593","0.6455","OTU.1122","7"
"15144","0.7933","0.4624","OTU.1554","7"
"15145",NA,"0.7489","OTU.1450","7"
"15146",NA,NA,"OTU.1178","7"
"15147",NA,NA,"OTU.3084","7"
"15148",NA,NA,"OTU.3223","7"
"15149","0.6533","0.8553","OTU.1048","7"
"15150","0.531","0.3109","OTU.1263","7"
"15151",NA,NA,"OTU.1757","7"
"15152","0.8939","0.9937","OTU.1763","7"
"15153","0.493","0.3458","OTU.1786","7"
"15154","0.203",NA,"OTU.1844","7"
"15155","0.7482","0.8606","OTU.1851","7"
"15156","0.2466","0.2513","OTU.2184","7"
"15157",NA,NA,"OTU.4071","7"
"15158",NA,NA,"OTU.4837","7"
"15159",NA,NA,"OTU.5350","7"
"15160","0.7944","0.8442","OTU.5772","7"
"15161",NA,NA,"OTU.1216","7"
"15162","0.9395","0.6389","OTU.1819","7"
"15163",NA,NA,"OTU.2152","7"
"15164",NA,NA,"OTU.2553","7"
"15165",NA,NA,"OTU.3003","7"
"15166",NA,NA,"OTU.3435","7"
"15167",NA,NA,"OTU.3580","7"
"15168",NA,NA,"OTU.4120","7"
"15169",NA,NA,"OTU.5833","7"
"15170","0.1318","0.8128","OTU.5903","7"
"15171",NA,"0.3366","OTU.2592","7"
"15172","0.701","0.6998","OTU.1686","7"
"15173",NA,NA,"OTU.1753","7"
"15174",NA,NA,"OTU.1849","7"
"15175","0.3738","0.3212","OTU.1918","7"
"15176",NA,NA,"OTU.3029","7"
"15177",NA,NA,"OTU.3035","7"
"15178",NA,NA,"OTU.4665","7"
"15179",NA,NA,"OTU.5689","7"
"15180","0.8206","0.6638","OTU.1009","7"
"15181","0.559","0.7463","OTU.2332","7"
"15182",NA,NA,"OTU.4528","7"
"15183",NA,NA,"OTU.4691","7"
"15184","0.5035",NA,"OTU.2580","7"
"15185",NA,NA,"OTU.5565","7"
"15186",NA,NA,"OTU.6125","7"
"15187","0.6487","0.5116","OTU.1624","7"
"15188","0.9177","0.1876","OTU.3050","7"
"15189",NA,NA,"OTU.1796","7"
"15190",NA,NA,"OTU.3876","7"
"15191",NA,NA,"OTU.3902","7"
"15192","0.9155","0.8613","OTU.986","7"
"15193","0.505","0.5783","OTU.1426","7"
"15194","0.5643","0.9243","OTU.2388","7"
"15195",NA,NA,"OTU.5819","7"
"15196","0.6218","0.1157","OTU.1150","7"
"15197","0.6305","0.3204","OTU.1379","7"
"15198","0.3931","0.2722","OTU.1595","7"
"15199","0.1349","0.2362","OTU.1644","7"
"15200","0.5118","0.1647","OTU.1725","7"
"15201",NA,NA,"OTU.2369","7"
"15202",NA,"0.3247","OTU.2423","7"
"15203",NA,NA,"OTU.2548","7"
"15204",NA,NA,"OTU.2797","7"
"15205",NA,"0.7964","OTU.2863","7"
"15206",NA,NA,"OTU.3183","7"
"15207",NA,NA,"OTU.4157","7"
"15208",NA,NA,"OTU.4250","7"
"15209",NA,NA,"OTU.4908","7"
"15210",NA,NA,"OTU.5548","7"
"15211",NA,NA,"OTU.6154","7"
"15212","0.5053","0.2872","OTU.944","7"
"15213","0.7734","0.8004","OTU.1111","7"
"15214",NA,NA,"OTU.4894","7"
"15215","0.7237",NA,"OTU.1512","7"
"15216",NA,"0.4328","OTU.1598","7"
"15217","0.2197","0.6127","OTU.1723","7"
"15218",NA,"0.578","OTU.2011","7"
"15219",NA,NA,"OTU.2490","7"
"15220",NA,NA,"OTU.2695","7"
"15221",NA,NA,"OTU.2816","7"
"15222",NA,NA,"OTU.3099","7"
"15223",NA,NA,"OTU.2162","7"
"15224","0.7246",NA,"OTU.2300","7"
"15225",NA,NA,"OTU.2601","7"
"15226",NA,"0.8517","OTU.1276","7"
"15227",NA,"0.9989","OTU.4167","7"
"15228","0.3837","0.6461","OTU.1243","7"
"15229","0.5421","0.7843","OTU.1652","7"
"15230",NA,"0.4298","OTU.1691","7"
"15231","0.6488","0.8706","OTU.1287","7"
"15232",NA,NA,"OTU.2426","7"
"15233",NA,NA,"OTU.2789","7"
"15234",NA,NA,"OTU.2935","7"
"15235",NA,NA,"OTU.3147","7"
"15236",NA,NA,"OTU.3905","7"
"15237",NA,NA,"OTU.4188","7"
"15238",NA,NA,"OTU.5922","7"
"15239",NA,NA,"OTU.6030","7"
"15240","0.6887","0.7841","OTU.1090","7"
"15241",NA,"0.6263","OTU.4699","7"
"15242","0.7039","0.803","OTU.1434","7"
"15243",NA,NA,"OTU.1772","7"
"15244",NA,NA,"OTU.2597","7"
"15245",NA,NA,"OTU.3626","7"
"15246",NA,NA,"OTU.3675","7"
"15247",NA,NA,"OTU.5323","7"
"15248",NA,NA,"OTU.5951","7"
"15249",NA,NA,"OTU.1606","7"
"15250",NA,NA,"OTU.1856","7"
"15251","0.6954",NA,"OTU.2295","7"
"15252","0.0401",NA,"OTU.3215","7"
"15253",NA,"0.8828","OTU.4893","7"
"15254",NA,NA,"OTU.5593","7"
"15255",NA,NA,"OTU.5668","7"
"15256","0.3061","0.7892","OTU.1259","7"
"15257","0.2578","0.5435","OTU.1327","7"
"15258","0.5562","0.9228","OTU.1744","7"
"15259","0.3702","0.9293","OTU.1866","7"
"15260",NA,NA,"OTU.1874","7"
"15261",NA,NA,"OTU.2078","7"
"15262","0.316",NA,"OTU.2163","7"
"15263",NA,NA,"OTU.2199","7"
"15264","0.2359","0.6003","OTU.2270","7"
"15265","0.5237","0.642","OTU.2668","7"
"15266","0.0767",NA,"OTU.2721","7"
"15267","0.6789","0.8791","OTU.2873","7"
"15268","0.2427","0.8686","OTU.2881","7"
"15269",NA,NA,"OTU.2948","7"
"15270","0.1291",NA,"OTU.3022","7"
